timestamp	hf-hrv	posterior_alpha	frontal_alpha	frontal_theta	gamma	beta	state
775	-1.1561636580420465	-0.5534831345670832	-0.43725426592378636	-0.1653437287693665	-0.6558434173854479	-0.8787175154918494	1
776	-1.1743515050241198	-0.3667536404517061	-0.21666264554360135	0.27413921274914854	-0.3860365960098348	-0.24697753754830884	1
777	-1.1955100337727866	-0.16832102016155823	0.07866545810959384	0.3980960529411687	1.1154163481651185	1.041864449463866	3
778	-1.2094814685067474	0.23635582481795267	0.5603442892000132	0.5867263138040066	3.3760778031835152	3.257180752276649	3
779	-1.2190801002793739	0.048322932304579326	0.46030296851520475	1.1411951777738503	3.595164348258929	3.9964850879236082	3
780	-1.233313070767982	-0.4107285483525078	-0.15337550033563796	0.2336156812813881	2.1768738951341478	2.3130506716940404	3
781	-1.254704204522196	-0.33780657067350933	-0.3276286978616244	-0.3231410406228756	1.5905881307071665	1.1296508454033751	3
782	-1.2815573572112324	-0.25439014418214206	-0.06584215471036117	-0.4307971632649646	1.607021488625467	1.476075747676987	3
783	-1.3076672061671741	0.6269123156491514	0.9000232373360636	0.011098881272961445	1.7718664737681842	1.7317578907710878	3
784	-1.3250133343833894	0.6092026022054746	0.7177074689909082	0.47410705002371684	1.732497162889253	1.644462240441187	3
785	-1.3307498926894832	-0.39604331373601914	-0.2853422719891061	-0.02244329339383584	1.1911808418446639	1.3154711177911984	3
786	-1.3221792561994234	-0.6210598858516689	-0.544942083875455	-0.4907208607062452	1.2336140061033865	1.2304123132316491	3
787	-1.2979268024213106	-0.6772043781772982	-0.7357856104204975	-0.05108848598331169	1.8783132538565044	2.0022167205808823	3
788	-1.2644387381791204	-0.6892255649220769	-0.7665474343595217	0.16626449598807636	1.738886699304799	2.2535939525962334	3
789	-1.2294747065886844	-0.5975081867801137	-0.4630195602688246	-0.24808226968884847	1.7204931941992738	1.6376410946332842	3
790	-1.198878624971609	-0.5200023732319724	-0.2755828137570315	-0.43036384107009024	1.9778695785897933	1.6887660247525282	3
791	-1.1759985508192712	-0.2069271673018345	-0.04436609445971956	-0.6483779428664932	2.334782190674917	2.368525700216854	3
792	-1.16127852183744	0.11179705476974064	0.45967506692693755	-0.4537390839693117	2.9236852275649214	2.4018212968671375	3
793	-1.152517135676912	-0.17350610075396103	0.009304088690122435	-0.3835013315272671	2.7878086899898453	1.7852775598252388	3
794	-1.1447855716462148	-0.5302472871179099	-0.6560872158394929	-0.39327324763252836	2.620583179094181	1.6692559981704458	3
795	-1.1248205522257513	-0.36300231889144724	-0.5573605039697487	-0.29680281591934043	3.5110103673526987	2.603884068368477	3
796	-1.086169919053798	-0.3995049762570914	-0.5625590886647868	-0.3728959184257952	2.587589655584199	1.6814396082701542	3
797	-1.0391446064425833	-0.7051169585148538	-0.7716152491958322	-0.5543376480480019	0.46920116959560326	0.022952843463562436	1
798	-0.993147612616929	-0.41557194624027255	-0.6192568009302073	-0.5125377533033321	-0.01613418632883585	-0.3626470003155782	1
799	-0.952660190641216	0.43408096490583303	-0.18719466519323216	-0.03654507248972477	-0.288136540869862	-0.4098041526123985	1
800	-0.9203846134427816	0.5637123584527699	0.11732232450528281	-0.06386336784970871	-0.1748427704245899	0.5022127503184665	1
801	-0.89752774006684	-0.10608019812262764	-0.21100706053389326	-0.4590944999442885	0.2673280414716841	0.7361182840508608	1
802	-0.8841728985916557	-0.4174426819097786	-0.6341362721727788	-0.6279781182084316	0.16548039542280973	0.2979653417759003	1
803	-0.8794036729527044	0.5321127206799907	0.021271530518485657	-0.5221486990178397	-0.3063506661729392	0.20850200982843486	1
804	-0.8823172134292855	1.0885851641449047	0.6186051690059754	-0.298960213106969	0.1456200990118605	1.07204397206223	2
805	-0.8937229451009734	0.49732651011852835	0.030897335487993154	-0.4727344706801273	0.8044035906486339	1.25562269002108	3
806	-0.9133333702243395	-0.09771278847136955	-0.5008833976784148	-0.7261851243839506	0.42706384689580723	0.4175586279441356	1
807	-0.9399383158254832	-0.3492210508955118	-0.29570744833417295	-0.8293013803259167	0.07301238150065092	0.5828749316254559	1
808	-0.9753130143705747	-0.45782725325900464	-0.41849783553864994	-0.7219459174882267	0.1625247909085285	0.41500773538857266	1
809	-1.0213602026018482	-0.7274923183237221	-0.836096905588557	-0.37307624386938293	0.24403962989199354	0.01451824677566914	1
810	-1.0775817641021157	-0.5732037475224074	-0.7260844964878849	-0.16636805135235222	0.4503102245644563	0.34612899077936654	1
811	-1.1416432885606738	-0.35935098247361436	-0.5547745201850628	-0.03593919461900908	0.4042332506614893	0.4006513734717203	1
812	-1.208844311015964	-0.3333407943169208	-0.5676400070055849	-0.13162552760200602	0.11050016455621343	0.21404232068669807	1
813	-1.2702087417629213	-0.46889048142591344	-0.5382345496623404	-0.03470413263523306	0.36972657363099065	0.005733622093013746	1
814	-1.314807443773238	0.18175161601489603	0.5824031074738042	-0.029517557158945325	0.42783188344276624	-0.2711256675733702	1
815	-1.3361068614475327	0.21520887293111893	0.533555481738623	-0.6189114894166253	0.12470350773511367	-0.044257138868114596	1
816	-1.3303075835141116	-0.4846341665213096	-0.5793350509188242	-0.7900138557747447	0.08300603900561972	-0.13129978626105498	1
817	-1.2900888223005529	-0.5434538999487634	-0.6888232269462432	-0.526619891832149	-0.05166061821152979	-0.3927471161604695	1
818	-1.2115200526640608	-0.6206190091671631	-0.6650262614960082	-0.11997751606679387	-0.033964263303698825	-0.03779376388219629	1
819	-1.1032629606924456	-0.7106322093400439	-0.7269296335873736	0.3810165229475336	-0.07433092465977191	-0.11516771459373214	1
820	-0.9788395460251025	-0.763837518745897	-0.8306231226854257	0.7985448826889311	-0.1752759591890152	-0.5558563125996362	1
821	-0.8485654410808567	-0.7660810177873587	-0.7828857050103629	0.013757805955855516	-0.0434082573099705	-0.38540512644085956	1
822	-0.7203282792064727	-0.6628735007665874	-0.6738344558167843	-0.9153109881246341	-0.06124641609165313	-0.06896270477227727	1
823	-0.6005136681167963	-0.5752270873636247	-0.5836540524985658	-0.7746576011683014	-0.14235834140888728	-0.20154970956441448	1
824	-0.49394942679906284	-0.618716820820393	-0.700416129026809	-0.7347400749842449	-0.16466775089463417	-0.3981940105628662	1
825	-0.4035691306764953	-0.6970052817580299	-0.805551484027474	-0.6352452909978619	-0.3163009287158944	-0.5009748249729875	0
826	-0.32974592859042573	-0.7182752556386095	-0.7409798501174893	-0.45282716038097093	-0.07303180509816032	-0.5405594615300081	0
827	-0.2690521341471846	-0.6800480554377399	-0.6528723643129232	-0.30456886806909816	-0.16467503583926765	-0.5162039495993759	0
828	-0.21785694065717065	-0.7215669661941284	-0.5816315880481474	-0.4091870498724417	-0.6124234034218082	-0.6042440121815562	0
829	-0.17892667737469703	-0.6876249577139917	-0.5232682882469143	-0.30407494939210294	-0.5402902174229904	-0.4713639436300952	0
830	-0.15822431711273	-0.5679336242331827	-0.4248185859752667	-0.12155318490132357	-0.3154528400811319	-0.3787343362852224	0
831	-0.15900984452709443	-0.17326526333073375	-0.15508350363366719	-0.2916552791557506	0.08805541756836631	0.18320354829118957	3
832	-0.1822367578839522	-0.041268243233459054	-0.21149145573334427	-0.40773072586996106	0.02262647741988782	0.5085090002156113	3
833	-0.22816344209519132	-0.17853914460013343	-0.2815838114987778	0.4618763044545707	0.48219855746774526	1.2877903822837642	3
834	-0.2964124061263282	-0.10967731363831187	0.022305485697086846	1.3849055776551868	1.157698169765983	2.0608031941545644	3
835	-0.3846962559905896	-0.054537448633456664	0.03826317212496035	0.8143662261201545	0.989627759458179	1.7167976524975592	3
836	-0.48835164174701756	0.332808226980329	0.3047809436150794	0.3886512321074691	0.29105424157165377	0.49761840726006634	3
837	-0.6006240890551242	1.0428330441331568	0.7426221134790052	1.5509532371308135	0.09162782282896811	0.36931640659908793	2
838	-0.7127629549844751	0.9112425735783677	0.45059970762310975	1.256160891124263	0.31691053698207017	0.8351415248972645	2
839	-0.8126919945662943	0.04479871582925869	-0.17866386640211204	-0.2724180192567853	0.1617969049301592	0.18353485261970262	1
840	-0.8791051687287438	-0.4132843644860467	-0.5452971756473992	-0.38774536107337076	-0.13383757158568976	-0.04088372638859075	1
841	-0.9065641302238384	-0.5774660285134098	-0.5986018870309731	-0.14927656177983717	-0.3769866780504358	-0.34003162011175264	1
842	-0.9151999983225731	-0.6087815138207557	-0.673347428633402	0.5113715087566435	-0.27497146222639085	-0.4323174589134693	1
843	-0.9210391248149825	-0.5703002111980195	-0.6714182505494709	0.37122436753885185	-0.26913687025618843	-0.2849431315582951	1
844	-0.9309783744424629	-0.38707298516059263	-0.030842343207696753	-0.4321344333092557	-0.13613195986332222	-0.15222332463873928	1
845	-0.9478047490512477	-0.11086664463863986	0.3028778450431815	-0.38417685621011166	-0.08828224685756665	0.06363036102206743	1
846	-0.9697881200736843	-0.28424406599748764	-0.2670279901523407	-0.43432558116578096	-0.09564446115084939	0.08426934872112896	1
847	-0.9923851050636063	-0.47719285315485427	-0.5742881836144011	-0.4365088091129946	-0.018811394668690116	0.034665090412395815	1
848	-1.016788774700183	1.181205274333058	0.2763344202145016	-0.17961410138465475	-0.24933980802212105	1.9439828603659872	2
849	-1.049209847626407	1.872778134558295	0.5917044484665684	0.048822870431734285	-0.41335697717082615	1.8596053198973699	2
850	-1.0930038009862988	1.5249180810657028	1.2058578366632549	0.0741628659599176	0.37723941500100444	0.4173132375879447	2
851	-1.1482497194115697	1.051962252661963	1.1032126740022274	-0.15061162369343806	1.212923594119817	1.0732367607014177	2
852	-1.2122931836182214	0.3664405533351084	-0.03545940859010253	0.23379406054849927	0.3680550630290403	0.5322437996867578	2
853	-1.2805683240103216	0.4976400929104947	-0.0395343372882864	1.0523255746598505	-0.3211308072045807	-0.2033603816242013	2
854	-1.3503259122596776	1.2917901038643365	0.6434482037612353	1.0096822815496795	-0.06773228922939842	0.36995559836655717	2
855	-1.421185204067999	1.1703202805801194	0.8331647870231316	0.07356057527307842	-0.20507931740156465	0.3995103048900955	2
856	-1.4910910437673308	0.6472934431759856	0.11211218174788992	-0.293757212396733	-0.3378418146360624	-0.13089250488959037	3
857	-1.5535717427178437	0.5806538839583412	-0.13536547179344305	-0.09790790662236919	-0.3183451839793042	-0.25243452485460005	3
858	-1.6045048255243959	-0.054440996301896895	-0.09778957947670729	-0.27867592862887547	-0.2708238470363342	0.5272369827597687	3
859	-1.6464455820481887	-0.13144208768424448	0.15573937375478314	-0.4976636871387812	-0.013507810788423261	1.2358069410229477	3
860	-1.6781466705256274	-0.1873743647944154	0.32467177585961393	-0.39615204137839244	0.05046006047671702	0.24339081304340818	3
861	-1.6974201332161096	0.19282998977742194	0.592361180138859	-0.6146564186422562	-0.17096382558156553	0.20918687033356304	3
862	-1.7048584125972954	0.3417475395666678	0.5093630236042254	-0.5534800456496419	-0.26838883109929373	0.1370196880439213	3
863	-1.6929453716105156	0.20994777464891717	0.3170148889029018	-0.19375660236995568	-0.16874617951576915	-0.5135531793305943	3
864	-1.656076995894997	2.203689189863808	1.7852782185540257	0.6968976818445549	0.04981845166751704	0.9556660353181294	2
865	-1.5936246695325726	2.361816768358377	1.9072046473458262	1.0648188910716625	0.6087370003318654	1.6264861386652145	2
866	-1.4983487038222587	0.7545521094942268	0.5373642716143308	0.19390610186713178	1.1566356038914227	2.203321910161784	3
867	-1.3705034663385145	0.9213666758785585	0.4738769892775785	-0.2600500185930222	1.956387266410497	4.242508760520639	3
868	-1.2186701913219944	0.3999542836010822	0.09327672800988655	-0.3908238239551926	1.6303203694213115	2.6088029584104597	3
869	-1.048917127375373	0.8375994158266633	-0.028718812652082603	-0.15127209928195268	0.2042038496698434	-0.10521556388284109	3
870	-0.8667041431209525	0.8582753684674103	0.12512431594847026	0.0006233249102688262	-0.08140917092996224	-0.15840962628775568	3
871	-0.6751763925257166	-0.14052309815544237	-0.14035877591363335	0.4072507731081301	-0.2526625857972802	-0.18201560024340024	1
872	-0.4789773242198036	0.1702007671327888	0.17236761957190594	0.19770286249130564	-0.3944583265810842	-0.15667009827383283	1
873	-0.2883609208819271	1.2477594283236693	1.7074839497592202	0.11760501452607006	-0.04755024312802594	0.6156123877032769	2
874	-0.1139016304209585	2.4044286905430736	2.5071849934693353	0.699006724650921	-0.008395134341207637	1.1858103838750025	2
875	0.03768989319731033	1.4986476917611005	1.2639104995950556	0.11720088920104443	-0.006618717573933261	0.8325595260218093	2
876	0.16346995394912844	0.09402229694466856	0.2830270745195289	-0.1363059554387619	0.08693925397520406	0.27709418050633683	2
877	0.26501400147477305	1.0970735084337597	1.5943700846527853	0.8974003640051083	-0.051071985540046015	0.352855988670313	2
878	0.35179673927928695	1.1450326588514768	1.4167303636343622	0.761337336683259	0.12312696521794503	0.3932506498889986	2
879	0.4325302918345477	-0.07877523368628248	-0.15442905081767974	0.17535272814198474	0.5894606586266327	-0.03141859139517524	3
880	0.509227182261219	0.8264970221117002	0.44049875695286694	0.5386344472964394	0.6182929312889067	0.5440902438368143	2
881	0.5917910904785623	2.5423078057520248	1.3437906348032376	0.5861614651491852	0.34767619723923265	1.3358394713277457	2
882	0.6984366112589483	1.501528594482902	0.7864201292563391	0.39317926277466253	0.3146305782599128	0.626144889491693	2
883	0.8211139474934472	0.6186749149252658	0.7810794125140618	-0.3082579623860021	0.2318184261323633	0.5508272639192802	2
884	0.9314066671514757	1.2466641238682314	0.9487823351513625	-0.4773396996542364	-0.1217320096134354	0.9709140917533877	2
885	1.0150734118009659	0.7543442662686852	0.05832955880647993	0.40936707858655924	-0.23370981829821993	0.30582469402319307	3
886	1.0710529854593283	0.43710881889527137	0.006305505843869446	0.7636715493018296	-0.15393539857030386	-0.305675544418664	3
887	1.1070043766362532	0.23659927770514394	0.18347474198458683	0.00043225469662447146	-0.0240808268072937	-0.44126248500715026	3
888	1.1419087808379724	-0.053759147934013554	-0.052229713122658686	-0.26017047935885723	-0.10955240402748681	-0.3892999614637808	3
889	1.2073147120301257	0.12678640817031603	-0.12369232030861636	-0.3811639064483218	-0.3329508384582516	-0.21756240100551366	3
890	1.3052170356790227	0.3539857509744872	0.38042549160735417	-0.7663204433337775	-0.2708849608073996	-0.2177076062862153	3
891	1.404871205759658	0.04726407351654869	0.2544811772705979	-0.8325153745515393	-0.23173401880641373	-0.33115932464686554	3
892	1.4836733091826677	0.2523641113515933	0.15781665418603683	-0.3892046385506619	-0.17903165947408684	0.2740309048412078	3
893	1.5280463443362782	1.2888170153228875	0.7124122689139345	0.03883395836230602	-0.28038554282013656	0.40419665539219973	2
894	1.5300730342071418	1.6210409308524412	1.2514557544551002	0.3473023397358167	-0.3349144393587613	-0.07091880625197457	2
895	1.4871183190049848	1.7112518250461497	1.1983191693862691	0.5625647703484485	-0.2037014627653528	-0.036274248339115356	2
896	1.4013271422239797	1.8882892466810541	0.7451706795247772	0.2538449414480202	-0.18089603405096966	0.06061703219560702	2
897	1.278803787100343	0.8579201914503828	0.0821554721373325	0.01773190858619928	-0.11958666655962305	0.009626928948034952	2
898	1.1286029498061758	-0.22290280314983754	-0.43921105858364795	-0.4488772505469391	-0.10814609469689421	-0.1335345783690078	0
899	0.961763809255727	1.2349738545722504	0.47803761440464143	-0.48012911810303116	-0.16774965365662087	0.31964313545023704	2
900	0.791671402368822	3.095153609366871	1.7780552661498774	-0.14425666628428935	0.3441888779222684	0.9530328593773993	2
901	0.6301334129479795	2.0109637157130353	1.213303873745591	0.006595573726546591	0.8434525156065811	0.9165130861426178	2
902	0.48018874330356703	0.22027449056011697	-0.0059531591219914295	-0.0012861926023138312	0.3099327082187347	0.3192363999513166	3
903	0.3471742435394858	-0.033380480454659904	-0.018853492177743177	0.15087600961207848	-0.328649525343777	0.261108983029153	3
904	0.2486139278604561	-0.1416839124318566	-0.10819741257137871	-0.018280960331704187	-0.4102504562108069	0.21562116715938698	3
905	0.19995081346518695	0.11649887558018075	-0.11921186208404445	-0.23154541012051796	-0.46535165080977964	0.2742181408289964	3
906	0.20718105640534523	0.8771349651064605	0.7528100780585298	0.2320274366884431	-0.20144651874920594	1.2833738021305325	2
907	0.26702336966476053	1.3717848888289896	1.6327991016901349	0.20229925451135378	0.3056368092974202	1.6966940894087914	2
908	0.3629038192344343	0.7681248918986169	0.80267683554445	0.1871900253698302	0.4646159941936512	1.0313339007401972	2
909	0.47032220481931386	0.16484367726212154	-0.02674121866285988	0.25869849662056876	0.6561926097852497	1.2874064502463352	3
910	0.567974032619792	0.10567529587493842	-0.013036762915224953	0.15891822822546808	0.3142794680175408	1.107189876894551	3
911	0.6415578272060954	-0.2953064069060917	-0.28012410080822764	-0.1776973608982327	0.062333800265472264	0.21017694647134788	3
912	0.6822187474847908	-0.43078281690401904	-0.43459590172976376	-0.3317568790352863	0.01352540050062816	-0.06307707378642272	0
913	0.6858760901721704	-0.5329410785108595	-0.4877231728374951	-0.1609147751018537	-0.465402558035831	-0.4915549982386968	0
914	0.6529054913373652	0.9454932561863238	0.888494861997995	0.4787660855677831	-0.46386804119477254	0.06686792505554752	2
915	0.5876513606263628	1.0682107229476796	0.8897671537363241	0.5854473050755017	-0.41215592991751243	0.014139677694671126	2
916	0.49770637609174473	-0.3799998432401837	-0.3982463412477728	-0.3129306969035124	-0.5143118820726772	-0.7934262487781552	0
917	0.3930388409022345	-0.28394783722767053	-0.2870662229463837	-0.6451675337505836	-0.5099133760215375	-0.7187747068293265	0
918	0.2851215662897195	-0.12968408018378086	-0.07046900891667596	-0.22948945208001476	-0.5865627592668258	-0.723630828593435	0
919	0.18513039868545123	0.0051964763037747955	-0.17436935011119203	0.7616071556927044	-0.5955382240114203	-0.6766088265639558	3
920	0.09826041961106222	-0.07459041951061807	-0.29140612263078247	0.3142523766240007	-0.30743519212380377	-0.3834471348528253	3
921	0.02454078042390242	1.6724103536669637	1.6045748782780023	-0.6594410730914471	-0.20535118592319596	-0.04013266603683288	2
922	-0.028969653701596054	7.975785031419605	6.55489968657275	0.40809023692546853	-0.5497031281502582	0.998948358508549	2
923	-0.05335956919693062	6.982138922635128	5.734456547917834	0.6121451618328982	-0.6975595438202193	0.7432881901175744	2
924	-0.04752286372044272	0.4822177829250618	0.5057911883693592	-0.469361928740928	-0.4397063768486372	-0.29676957907543405	2
925	-0.00924633986554019	-0.7011001310772138	-0.7728185030737749	-0.39982644523446403	-0.280685513200473	-0.3533995458626101	0
926	0.06386599387864009	-0.7203921324938535	-0.8571696688893948	-0.20773484680487708	2.946057375192694	1.7092185002578888	3
927	0.15768054146831664	-0.6723701801961692	-0.8380877018685086	-0.28249592548883234	4.216842268520866	3.769226554119567	3
928	0.24866885750166087	-0.5168503991869863	-0.7015930222258508	-0.45761757269659764	1.9386760384436812	2.5122820030260726	3
929	0.3200837601410548	-0.34012931843081534	-0.6038472408596537	-0.699140922680332	1.0899618023373616	1.3985699374863771	3
930	0.3602744884740455	-0.3643746887739778	-0.40456268524588707	-0.7410663343819884	0.31846325772487555	0.7410440398494437	3
931	0.3614896184973686	-0.5750786828328841	-0.49167783768138384	-0.5364056909669227	-0.25296119261714695	-0.2661190605066479	0
932	0.3200830785045469	-0.5535384327074919	-0.5167132418135427	-0.16601444753638384	-0.48178243973664014	-0.3847173388986421	0
933	0.23675871257947717	-0.3514760090446684	-0.4731270388482886	-0.004325391665564382	2.6167490172019576	3.77644946311063	3
934	0.11663157594837836	-0.33264243962052253	-0.4933226063299357	-0.36914103140141286	4.2846205707620175	4.597669115145408	3
935	-0.030897776122225433	0.7462750285801679	0.7150938521671402	-0.7763463596536262	2.3300564357265148	2.264145681703275	3
936	-0.19232066479059337	1.1882033227644246	1.087962322155077	-0.5984588529463716	0.7651156412630676	1.6456316728043885	2
937	-0.3498315291536965	-0.04939865557252743	-0.09574387082032626	-0.4213700952597158	-0.18436612719882556	0.07942222159507806	1
938	-0.47917877587855506	-0.6279403884462984	-0.671893868983337	-0.5499246023164266	0.22333615004026694	0.3147423744429877	1
939	-0.5458193913753699	-0.039117340218146904	0.00662302068310424	0.38793242593415483	0.0012008161208559602	0.3427685344984486	1
940	-0.5208938462899164	0.7003774047735045	1.0233008724945971	2.8225575642775427	-0.37873719989552945	0.2780027993442294	2
941	-0.4232976497787831	0.08279437307715487	0.3745361009891365	1.6821251124452272	-0.37861831972763155	-0.23829240707339092	2
942	-0.2935606908810864	-0.6485659780735398	-0.6572661870268531	-0.4403835470470011	-0.6186655781171934	-0.8584861049580307	0
943	-0.1472189689582874	-0.574324568001589	-0.5479042903926931	0.09648425973946168	-0.6938628911193205	-0.8161348051350908	0
944	0.016542758961585892	-0.37378217080591253	-0.2520027386162274	-0.18266630383726426	-0.7095526503931687	-0.6489289745839659	0
945	0.1949528027701315	-0.3687829382078164	-0.3109159191590813	-0.5794262612188261	-0.6365314741484426	-0.6583552277008918	0
946	0.37219404617659113	-0.5410688258080458	-0.37275848225344416	-0.696692541115186	-0.4829458460423086	-0.7280785355087535	0
947	0.5302628732687196	-0.6224087645892277	-0.38404826417716537	-0.7724308648638086	-0.08752576006114583	-0.13352720456131706	0
948	0.6541023480662025	-0.5826892585128335	-0.533158428361088	-0.32358038813113377	0.8479409411653545	0.6663112936286586	3
949	0.7318307761506	-0.45449281981880724	-0.6531983068206328	-0.25621233808267513	1.5146137614569004	1.1218338740031744	3
950	0.7556818352097219	-0.40687661958624716	-0.5433154714400639	-0.5016693383035888	0.38994351967142216	0.22049705823579158	3
951	0.7227321434491236	-0.13196207150559428	-0.22193488198907646	-0.2661202462019201	-0.7092404261698743	-0.7834380295402411	3
952	0.6352055846306897	0.08623985131776299	0.11827683513031113	0.3805644709640702	-0.6819504352080322	-0.44570445785520985	3
953	0.5003124143575803	1.183746107346495	0.6259949542609815	0.12174956286765672	-0.6247435795483961	-0.37227069546772906	2
954	0.3297562181483125	1.1951103420971856	0.47042008119852957	-0.48551202644651836	-0.5150312628129045	-0.512871714657217	2
955	0.13930384745976804	0.36364392213377705	0.47652777425393283	0.07509217884982357	-0.44717503755510685	-0.3225337262806315	2
956	-0.050370295247202816	0.3279631130014084	0.2951624163151325	0.19517968752540796	-0.5173963658887472	-0.45942214908866447	1
957	-0.2085282584506818	-0.12985994399092013	-0.46721896391795953	-0.3727657113356577	-0.26950772609422613	-0.5724643813107989	1
958	-0.3146056269724891	-0.3380607133825681	-0.5988359715824402	-0.5862849909490035	-0.2512879031964345	-0.5544565176654946	1
959	-0.3726436780747381	-0.4278417679156984	-0.40847229295864035	-0.5841580830825868	-0.3396558568756897	-0.6173297470408239	1
960	-0.3892427645504883	0.16949780888452312	0.5271079842019871	0.04447242879816839	0.6794051442645818	0.3115607070896642	3
961	-0.37455500290787647	0.42905059736101436	0.4585111582795143	0.2948246405740021	0.953549517566148	1.2187368832789618	3
962	-0.3494209385693385	-0.20550631365742988	-0.2859212970932217	-0.3434940221506891	0.7391131225545937	1.0272084550594407	3
963	-0.3315809386463989	0.012382483321288159	0.004841333354878085	-0.6571034329554826	3.791545479283815	4.513961384731299	3
964	-0.3306672275681219	0.3131973849793449	-0.022969277859385705	-0.6213764936851216	5.8634158842009505	7.373550486201758	3
965	-0.3517735317192646	-0.1499545064303711	-0.43340957096848165	-0.29862126321358035	3.164284992761431	3.5627293937381057	3
966	-0.39602310302350135	-0.3818405327124263	-0.4358763430385517	0.230912961048676	0.9761033977645969	0.535944632961509	3
967	-0.4576685114676365	-0.30926298641531097	-0.4970353197022548	-0.0036066275849113015	0.9109026735048699	0.8103351661648097	3
968	-0.5217445606442175	-0.3624855747608102	-0.5438941645963271	-0.457933625962099	1.2173843616681854	0.7898231292042284	3
969	-0.5787043141693967	-0.5399862946154331	-0.6411538999330487	-0.37183271342416807	0.9319206419985001	0.23112460063954432	3
970	-0.6221606006260371	-0.5159026422551565	-0.5402581040317783	-0.038324761748763446	0.3939825480882391	0.44800274894394715	1
971	-0.6419714198088322	-0.38059367036937697	-0.1557940282356725	-0.14752623742369794	-0.0839908792136333	0.30084113381989946	1
972	-0.6304016736783563	-0.34722085675821973	-0.32826589134897344	-0.8452172943476791	-0.3246770164797778	-0.24793066593889762	1
973	-0.5775012138848592	-0.49189093303059156	-0.38958125562045737	-0.8231406815045107	-0.24551911163837453	-0.08839209879224467	1
974	-0.48936997114411757	-0.3388510783594192	0.09066404523606363	-0.360946094617432	-0.4036903600728757	0.252869925801768	1
975	-0.38369833092380423	-0.1223164441868396	0.014717171509056833	-0.34843193884991014	-0.41765472949901483	0.15576381860989374	1
976	-0.26873994972484144	-0.07977541787329495	-0.4202271887728355	-0.5683918386190848	-0.5241942852315283	-0.19431748918777111	1
977	-0.14837871043501275	-0.3315736718727245	-0.6300744864382322	-0.5081668639796458	-0.3033786510624434	-0.22379241320949228	1
978	-0.03273673064748063	-0.7173411692846834	-0.7929997948031802	-0.2060685516356036	0.4510507517483473	0.4164975069360897	3
979	0.06390958410813935	-0.6970832909668848	-0.6042922383273917	-0.02097422532254101	1.2384898130051891	0.6511054725401224	3
980	0.1337767976657476	-0.5401373187792352	-0.45464982690725725	-0.14552998157313765	2.3339582618568473	0.6717222785040871	3
981	0.1749907506861017	-0.5695867148074567	-0.6740517452785509	-0.47296722927903656	1.4599416403748495	0.5490557214885656	3
982	0.1912516044760111	-0.6617057601817784	-0.7997024746460412	-0.6023583579516564	0.12397752948887597	1.0610371531122238	3
983	0.19365515661153243	-0.6277649863419186	-0.7842631774728723	-0.6006537008937309	1.5707387960307155	2.117703368754085	3
984	0.19610374417766446	-0.7174656720122384	-0.8475309742390771	-0.721255539991766	1.340634198674198	0.7065562481987104	3
985	0.20498501773245642	-0.8084547994887281	-0.9035986751573075	-0.7725092059486691	-0.3272136625600152	-0.8726426047344515	0
986	0.22301019637544106	-0.5060647353551031	-0.7286890721937928	-0.575808936980454	-0.4752793727955904	-0.6631451824388961	0
987	0.2574760047192687	-0.395725114047856	-0.6197113757682916	0.17893375035292083	-0.12039830508286703	-0.07523650977241837	0
988	0.30454874647455404	-0.6007817952821191	-0.7322185333481864	0.6212870689749844	1.140592747534075	1.515057693662975	3
989	0.3453499434223446	0.18384410935186155	-0.1518908093133541	0.6394392970996992	6.128629439457084	7.363186513715445	3
990	0.36460034042155004	0.22494904556964895	-0.07205630269632526	0.35855497298803013	5.055118525061505	5.699252617530574	3
991	0.35489085088620564	-0.5279600025552852	-0.6095232695173772	-0.023243989019249553	-0.08605959435951328	-0.6861104810523895	0
992	0.3138227953585398	-0.43075754310687986	-0.4938292780613117	0.19127346736197	-0.19388985030350048	-0.8361042122192388	0
993	0.2434201011031354	-0.4373278367634895	-0.5114615679178214	-0.08237042482552019	-0.31244913563896604	-0.7441177419182693	0
994	0.15022296543350194	-0.0871145224812008	-0.11501183955548311	-0.7948019145060524	-0.5629457773250188	-0.6446990254853939	0
995	0.04404896705732092	-0.08065405417369603	-0.0862227515001912	-0.829512879925937	-0.7128016849392379	-0.49391589851812046	0
996	-0.06732761181361584	-0.3761807502122025	-0.22971744995564458	-0.6958034846839427	0.21547315276029577	0.6784957159891097	3
997	-0.17710757945213212	0.2068687209325271	0.15014232158265586	-0.6495586319317334	0.3217825349728114	0.7669042068582637	3
998	-0.27430093489043456	0.7044594876121578	0.17082015474337708	-0.5797126465048082	-0.3755138949110509	-0.4103045486256435	2
999	-0.34648949823695147	1.540005564715829	1.4789500385257441	-0.05636321134335735	-0.4772776315171257	0.009427203360144118	2
1000	-0.37633297922854175	1.7917188061557228	2.2918495358046473	3.6761858777731127	-0.5222626118532129	0.40752199256524596	2
1001	-0.33890902981754706	0.9514673470202871	1.5417484361191953	4.09626032883628	-0.46508769587575094	-0.17162174829378626	2
1002	-0.2232044980063914	0.0010715282371317736	0.22356543018370348	0.5191036938011849	-0.07060586950759204	-0.11997409408009803	3
1003	-0.03941692825109781	-0.5356769717396412	-0.799369212149077	-0.407362633251383	0.6679214237338318	0.5850628168322087	3
