dataset,sj_id,quadrant,dimension,statistic,values
ceap,105.0,HP,arousal,mean,0.0023364627498485674
ceap,105.0,HP,arousal,std,0.0965578229043376
ceap,105.0,HP,distance,mean,0.4888877326836834
ceap,105.0,HP,distance,std,0.18069943148197884
ceap,105.0,HP,angle,mean,1.9710738021799064
ceap,105.0,HP,angle,std,1.9683680663773189
ceap,105.0,LP,valence,mean,0.46761599030890366
ceap,105.0,LP,valence,std,0.193294185831321
ceap,105.0,LP,arousal,mean,-0.058832525741974534
ceap,105.0,LP,arousal,std,0.08585811180600217
ceap,105.0,LP,distance,mean,0.4800083426644918
ceap,105.0,LP,distance,std,0.2016428058578431
ceap,105.0,LP,angle,mean,-0.08165859731334583
ceap,105.0,LP,angle,std,0.12571984966546756
ceap,105.0,HN,valence,mean,-0.4058037552998182
ceap,105.0,HN,valence,std,0.12376627393099471
ceap,105.0,HN,arousal,mean,0.27931102362204724
ceap,105.0,HN,arousal,std,0.17036670945677387
ceap,105.0,HN,distance,mean,0.5132283787730314
ceap,105.0,HN,distance,std,0.1558685275449081
ceap,105.0,HN,angle,mean,2.53622525203592
ceap,105.0,HN,angle,std,0.4124404955783722
ceap,105.0,LN,valence,mean,-0.41725620835857063
ceap,105.0,LN,valence,std,0.1709474053709371
ceap,105.0,LN,arousal,mean,-0.0046804966686856
ceap,105.0,LN,arousal,std,0.03534466770568034
ceap,105.0,LN,distance,mean,0.41987928725268175
ceap,105.0,LN,distance,std,0.17027389678492277
ceap,105.0,LN,angle,mean,2.7557392135834764
ceap,105.0,LN,angle,std,1.072743738068189
ceap,106.0,HP,valence,mean,0.7059367050272561
ceap,106.0,HP,valence,std,0.17099974223149114
ceap,106.0,HP,arousal,mean,0.35128679588128403
ceap,106.0,HP,arousal,std,0.17787316599623626
ceap,106.0,HP,distance,mean,0.8105791252474379
ceap,106.0,HP,distance,std,0.18688545941836884
ceap,106.0,HP,angle,mean,0.4106925247411744
ceap,106.0,HP,angle,std,0.29413551509517327
ceap,106.0,LP,valence,mean,0.22219473046638397
ceap,106.0,LP,valence,std,0.0711397953393086
ceap,106.0,LP,arousal,mean,-0.44434191399152034
ceap,106.0,LP,arousal,std,0.25561220557718967
ceap,106.0,LP,distance,mean,0.6296359203996243
ceap,106.0,LP,distance,std,0.16122802388281557
ceap,106.0,LP,angle,mean,-0.5415564576614357
ceap,106.0,LP,angle,std,0.5740310217386528
ceap,106.0,HN,valence,mean,-0.16156147789218656
ceap,106.0,HN,valence,std,0.251745562995593
ceap,106.0,HN,arousal,mean,0.34421714112658996
ceap,106.0,HN,arousal,std,0.40756803240781064
ceap,106.0,HN,distance,mean,0.7417236522562055
ceap,106.0,HN,distance,std,0.182401027219273
ceap,106.0,HN,angle,mean,1.0253373905614287
ceap,106.0,HN,angle,std,1.020263951258009
ceap,106.0,LN,valence,mean,-0.26642640823743186
ceap,106.0,LN,valence,std,0.2815525906638887
ceap,106.0,LN,arousal,mean,-0.3306932162325863
ceap,106.0,LN,arousal,std,0.2251391996342453
ceap,106.0,LN,distance,mean,0.5108605424709441
ceap,106.0,LN,distance,std,0.26682163671519826
ceap,106.0,LN,angle,mean,-1.205322972986738
ceap,106.0,LN,angle,std,1.5362701096469749
ceap,107.0,HP,valence,mean,0.23667625681405202
ceap,107.0,HP,valence,std,0.2326942712503631
ceap,107.0,HP,arousal,mean,0.4363767413688673
ceap,107.0,HP,arousal,std,0.25735077255230726
ceap,107.0,HP,distance,mean,0.5224957075737049
ceap,107.0,HP,distance,std,0.31844789549099534
ceap,107.0,HP,angle,mean,0.7680860628698651
ceap,107.0,HP,angle,std,0.5208656421846699
ceap,107.0,LP,valence,mean,0.10509055118110229
ceap,107.0,LP,valence,std,0.12082467931261913
ceap,107.0,LP,arousal,mean,-0.17964264082374312
ceap,107.0,LP,arousal,std,0.2065732971756602
ceap,107.0,LP,distance,mean,0.27232855385241067
ceap,107.0,LP,distance,std,0.21121855303045897
ceap,107.0,LP,angle,mean,-0.5231775541156249
ceap,107.0,LP,angle,std,0.5628262299497567
ceap,107.0,HN,valence,mean,0.06220623864324646
ceap,107.0,HN,valence,std,0.22419767558175954
ceap,107.0,HN,arousal,mean,0.43846123561477884
ceap,107.0,HN,arousal,std,0.22515146080174128
ceap,107.0,HN,distance,mean,0.4994378804009778
ceap,107.0,HN,distance,std,0.23765407528819216
ceap,107.0,HN,angle,mean,1.38731596736653
ceap,107.0,HN,angle,std,0.605478553384231
ceap,107.0,LN,valence,mean,-0.3110027256208358
ceap,107.0,LN,valence,std,0.18503531288476857
ceap,107.0,LN,arousal,mean,-0.1119827377347062
ceap,107.0,LN,arousal,std,0.14336485495129764
ceap,107.0,LN,distance,mean,0.4017194668638626
ceap,107.0,LN,distance,std,0.18385224295322536
ceap,107.0,LN,angle,mean,0.929632597920218
ceap,107.0,LN,angle,std,1.4133122989807652
